kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ispass-2009-NN.5.sm_62.ptx 337 : 875000 8810600 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 338 : 875000 9728750 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 339 : 875000 141511725 0 0 0 35000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 340 : 875000 160819350 4032 0 0 350000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 341 : 875000 6380400 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 342 : 875000 8906175 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 343 : 875000 8856725 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 344 : 875000 8894725 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 345 : 875000 141790400 896 0 0 35000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 346 : 875000 161476200 5376 0 0 350000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 347 : 875000 6389550 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 348 : 875000 8831525 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 349 : 875000 8832700 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 350 : 875000 8903750 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 351 : 875000 141643775 0 0 0 35000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 352 : 875000 160453100 4032 0 0 350000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 353 : 875000 6380350 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 354 : 875000 8832150 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 355 : 875000 8817325 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 356 : 875000 8860175 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 357 : 875000 141739125 832 0 0 35000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 358 : 875000 161906400 5568 0 0 350000 35000 0 0 
ispass-2009-NN.5.sm_62.ptx 359 : 875000 6403375 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 360 : 875000 8842575 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 361 : 875000 8862000 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 362 : 875000 8861525 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 363 : 875000 6214800 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 364 : 875000 5055325 0 0 0 0 0 0 0 
ispass-2009-NN.5.sm_62.ptx 366 : 35000 249150 0 0 0 0 0 0 0 
