kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ispass-2009-LPS.5.sm_62.ptx 594 : 250000 2788004 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 580 : 240100 2583350 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 581 : 240100 2556909 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 595 : 250000 2705412 0 0 0 36250 10000 0 0 
ispass-2009-LPS.5.sm_62.ptx 598 : 320000 2321792 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 582 : 240100 7744426 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 583 : 240100 2572242 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 584 : 240100 2531567 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 585 : 240100 7751055 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 586 : 240100 2585619 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 587 : 240100 2539686 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 588 : 240100 7801324 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 589 : 240100 2629110 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 590 : 240100 2648912 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 599 : 320000 3560352 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 600 : 320000 511140 0 0 0 0 0 0 2500 
ispass-2009-LPS.5.sm_62.ptx 601 : 250000 2040300 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 604 : 250000 3012628 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 605 : 250000 2864096 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 606 : 250000 8062116 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 607 : 250000 2621456 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 608 : 250000 8139872 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 609 : 250000 2586804 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 610 : 250000 1353452 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 611 : 250000 2596180 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 612 : 250000 1379712 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 613 : 250000 1982440 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 614 : 250000 0 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 616 : 250000 2730968 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 617 : 250000 2767816 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 618 : 250000 71616532 864288 0 0 36250 10000 0 0 
ispass-2009-LPS.5.sm_62.ptx 619 : 250000 2653452 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 620 : 250000 1350428 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 623 : 250000 1848072 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 624 : 250000 1855760 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 627 : 320000 1175544 0 0 0 0 0 0 3700 
ispass-2009-LPS.5.sm_62.ptx 628 : 142200 913283 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 631 : 142200 1478964 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 632 : 142200 4644803 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 633 : 142200 4682264 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 634 : 142200 795155 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 635 : 142200 799038 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 636 : 142200 1047834 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 637 : 142200 0 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 639 : 142200 1454112 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 640 : 142200 1472169 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 645 : 320000 2041536 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 641 : 142200 28177166 135712 0 0 39600 7300 0 0 
ispass-2009-LPS.5.sm_62.ptx 642 : 142200 734081 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 646 : 320000 469056 0 0 0 0 0 0 2500 
ispass-2009-LPS.5.sm_62.ptx 647 : 250000 1672012 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 650 : 250000 1907928 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 651 : 250000 1942576 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 652 : 250000 1947008 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 653 : 250000 1989644 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 654 : 250000 65939 0 0 0 0 0 0 4900 
ispass-2009-LPS.5.sm_62.ptx 655 : 240100 1600933 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 658 : 9900 102036 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 663 : 240100 2482156 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 659 : 9900 317920 0 5100 5100 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 664 : 240100 7675923 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 660 : 9900 63756 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 665 : 240100 2461351 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 666 : 240100 7721774 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 683 : 250000 2763268 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 667 : 240100 2597104 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 668 : 240100 2554831 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 684 : 250000 2879740 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 669 : 240100 7701681 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 685 : 250000 2956900 0 0 0 36250 10000 0 0 
ispass-2009-LPS.5.sm_62.ptx 688 : 320000 2461696 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 670 : 240100 2562377 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 671 : 240100 2539364 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 672 : 240100 7677026 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 673 : 240100 2551708 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 674 : 240100 2508625 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 675 : 240100 7682290 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 676 : 240100 2544304 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 677 : 240100 2502229 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 678 : 240100 7711658 0 9800 9800 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 679 : 240100 2552826 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 680 : 240100 2537758 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 689 : 320000 3645376 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 690 : 320000 555324 0 0 0 0 0 0 2500 
ispass-2009-LPS.5.sm_62.ptx 691 : 250000 1993580 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 694 : 250000 2929052 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 695 : 250000 2848356 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 696 : 250000 8187980 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 697 : 250000 2684784 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 698 : 250000 8147212 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 699 : 250000 2624912 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 700 : 250000 1345344 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 701 : 250000 2607424 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 702 : 250000 1359992 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 703 : 250000 1937784 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 704 : 250000 67776 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 722 : 142200 4636080 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 726 : 142200 1045959 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 727 : 142200 36015 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 731 : 136512 27088064 132160 0 0 38016 7008 0 0 
ispass-2009-LPS.5.sm_62.ptx 732 : 136512 700937 0 7008 7008 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 740 : 250000 1911072 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 32 : 12800 1800160 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 741 : 250000 1939624 0 0 0 0 0 0 0 
